TOILEVERTE208M2|Toile verte hors sol (100 g/m²)|Cette toile en polypropylène tissé, stabilisée aux rayons UV,  est utilisée en pépinière pour la culture en conteneur.  Elle empêche la pousse des mauvaises herbes tout en laissant passer l'eau. Un marquage bleu sur la toile facilite la disposition des pots. A utiliser avec des crochets de fixation type U ou plantex.|Nappes de jardin et géotextiles RenameClassement2 1|1|../img/import/paillages/toileverte.jpg|NON
BIOWEEDTEX2X100|BioWeedtex - biodégradable|Bioweedtex est un géotextile non tissé de paillage constitué de fibres PLA aiguilletées thermo-fixées.  Ce matériau 100% écologique est fabriqué à partir d'acide lactique de maïs.  Les nappes sont résistantes, faciles à couper, souples et extensibles.  Laisse passer l'eau et l'air.  Sa couleur brune s'intègre au paysage.  Dégradation naturelle après une période de 2 à 3 ans. A utiliser avec des crochets de fixation type U ou plantex.<br> <br> <br><a target='frmPDF' href='/documents/BioWeedtex.pdf'>Description détaillée (format pdf)</a>|Nappes de jardin et géotextiles RenameClassement2 1|1|../img/import/insulco/bioweedtex.jpg|NON
COCOBIO25M2|Coco Bio - feutre de jute|Le Coco Bio est un feutre de jute en fibres biodégradable. A utiliser avec des crochets de fixation type U ou plantex.<br><br>Durée de vie : 2 - 3 ans|Nappes de jardin et géotextiles RenameClassement2 1|1|../img/import/paillages/cocobio.jpg|NON
PLANTEXPROTECNEW|Voile de protection|Ce voile de protection pour plantes et légumes garantit un environnement optimal pour une croissance équilibrée et saine de vos végétaux : il les protège du gel, du vent, des radiations solaires intenses, des insectes, oiseaux et autres petits animaux du jardin.<br><br>Son poids est de 17 g/m². <br> <br><a target='frmPDF' href='/documents/protex_max.pdf'>Description détaillée (format pdf)</a>|Nappes de jardin et géotextiles RenameClassement2 1|1|../img/import/plantex/plantex_protex.jpg|NON
PLANTEXCLIMAMAX|ClimaMax Plantex - housse de climatisation|Cette housse de protection pour plantes et arbustes fragiles régule la température lors des saisons froides, réduit la température entre le jour et la nuit, reflète les rayons du soleil, est perméable à l'air et régule l'humidité.  Elle peut être décorée avec des cires ou craies résistantes à l'eau.<br> <br> <br><a target='frmPDF' href='/documents/Plantex_Climamax.pdf'>Description détaillée (format pdf)</a>|Nappes de jardin et géotextiles RenameClassement2 1|1||NON
AGRAFE20X20X20|Crochets|Crochets destinés à fixer les nappes de jardin au sol (contre le soulèvement par le vent).<br><br>Ces crochets de grande taille permettent une fixation plus profonde  et plus importante.|Nappes de jardin et géotextiles RenameClassement2 1|1|../img/import/divers/agrafes.jpg;../img/import/divers/insulcocro.jpg;../img/import/plantex/crochet.jpg|NON
FEUTREDALLE70|Dalle de feutre|Dalle biodégradable de feutre de jute ayant une longévité de 2 à 5 ans selon le sous-sol et les conditions climatiques.|Nappes de jardin et géotextiles RenameClassement2 1|1||NON
PLATON|Platon protect|Platon Protect est une membrane détanchéité pour la face extérieure des murs de fondations, comme imperméable.<br>|Nappes de jardin et géotextiles RenameClassement2 1|1||NON
FILETANTITAUPE|Filet anti-taupes|Ce filet anti-taupe se met sous les plaques de gazon pour prévenir la montée des taupes.<br>|Nappes de jardin et géotextiles RenameClassement2 1|1||NON
COVERGREEN|Covergreen, natte couvre-sol|Covergreen, les nattes couvre-sol "prêtes à poser" 40 x 60 cm vous offrent la solution idéale pour végétaliser tout type de surfaces en un clin d'oeil.<br><br>Les avantages sont nombreux car la natte couvre-sol permet d'éradiquer les mauvaises herbes et les empêchent de refaire surface.  Elles se combinent parfaitement avec vos plantes vivaces ou à bulbe, vos arbustes, et permettent la création de bordures et parterres verdoyants, denses et harmonieux.<br><br>Variétés : Hedera woerner, Vinca Minor (bleu), Vinca minor Alba (blanc), Pachysandra terminalis. <br> <br><a target='frmPDF' href='/documents/covergreenvariétés.pdf'>Description détaillée (format pdf)</a>|Nattes couvre-sol RenameClassement2 53|1|../img/import/divers/VincaMinorbleu.jpg|OUI
COMPOFLORANIDPERM|Floranid Permanent 16-7-15 + 2MgO + oligo - Compo|Engrais en granulés universel à action longue durée. Utilisation en gazon, plantations, pépinières.  Contient de l'isodur (azote à action longue durée)  pour une croissance permanente et régulière pendant 3-4 mois.  Ne cause pas de risque de brûlures, de feutre ou de lessivage. Une dose de 3 à 4 kg à l'are est conseillée pour l'entretien des gazons (mars-octobre).  Pour les plantations, au semis ou à l'entretien, une dose de 4 à 6 kg/are est conseillée.<br> <br> <br><a target='frmPDF' href='/documents/Floranidpermanent.pdf'>Description détaillée (format pdf)</a>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/compo/FloranidPermanent.jpg|NON
COMPOFLORANIDGARDEN|Floranid Club 10-5-20 + 4MgO + oligo - Compo|Engrais en granulés universel à action longue durée. Utilisation en gazon, plantations, pépinières.  Contient de l'isodur (azote à action longue durée)  pour une croissance permanente et régulière pendant 3-4 mois.  Ne cause pas de risque de brûlures, de feutre ou de lessivage. Une dose de 3 à 4 kg à l'are est conseillée pour l'entretien des gazons (mars-octobre).  Pour les plantations, au semis ou à l'entretien, une dose de 4 à 6 kg/are est conseillée.<br> <br> <br><a target='frmPDF' href='/documents/Floranidgarden.pdf'>Description détaillée (format pdf)</a>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/compo/Floranid_Club.jpg|NON
COMPOFLORANIDGAZON|Floranid Gazon 20-5-8 + 2MgO + oligo - Compo|Engrais en granulés universel à action longue durée. Utilisation en gazon, plantations, pépinières.  Contient de l'isodur (azote à action longue durée)  pour une croissance permanente et régulière pendant 3-4 mois.  Ne cause pas de risque de brûlures, de feutre ou de lessivage. Une dose de 3 à 4 kg à l'are est conseillée pour l'entretien des gazons (mars-octobre).  Pour les plantations, au semis ou à l'entretien, une dose de 4 à 6 kg/are est conseillée.<br>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/compo/Floranid_Gazon.jpg|NON
SCOTTSPREWINTER|Pre-Winter 14-05-21+2MgO- Scotts|Cet engrais à libération contrôlée assure un gazon solide, bien résistant aux maladies et gardant sa couleur tout l'hiver et même au début du printemps.   La dose d'emploi est de 3 à 4 kg/are à appliquer en automne pour une période de 4 à 5 mois.|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/pre-winter.jpg|NON
SCOTTSNEWGRASS15KG|New Grass 20-20-8- Scotts|Le Starter est un engrais de démarrage (coup de fouet) pour l'établissement d'une nouvelle pelouse ou pour le placage de gazon en rouleaux. Il favorise la croissance racinaire grâce au phosphore facilement assimilable.  Il peut être appliqué durant toute la période de croissance.|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/starter.jpg|NON
SCOTTSSHADESPECIAL15|Shade special 11-5-5 + 8Fe - Scotts|Engrais à libération contrôlée, spécialement étudié pour les zones ombragées et pour aider à récupérer le gazon après l'hiver.  La présence de fer assure une action sur la mousse. Il peut être épandu de mars à juin, à une dose de 3,5 kg/are pour une durée d'action de 6 semaines. Pour une efficacité maximale, respecter les doses. <br> <br><a target='frmPDF' href='/documents/ShadeSpecial.pdf'>Description détaillée (format pdf)</a>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/ShadeSpecial.jpg|NON
SCOTTSHERBICIDE15KG|Anti-Mauvaises herbes 22-5-5 + 2,4 D & Dicamba - Scotts|Cet engrais combat les mauvaises herbes les plus courantes de façon rapide et efficace, et fertilise en même temps le gazon, afin de combler les espaces dénudés. Attention à utiliser cet engrais sur une forte rosée ou à l'approche de la pluie.  Il s'applique à partir de la mi-mai à la dose de 2 kg/are pour une durée de 2 à 3 mois.<br><br>Lire attentivement l'étiquette avant l'utilisation, attention à la dose d'emploi. <br> <br><a target='frmPDF' href='/documents/scotts_herbicide.pdf'>Description détaillée (format pdf)</a>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/mauvaises-herbes.jpg|NON
SCOTTSSPORTSMASTE|Sportsmaster 26-5-11 + 2MgO - Scotts|Le Sportsmaster est un engrais d'entretien pour tous les gazons, à l'exception des gazons tondus ras.  Il convient pour toute la période de pousse.  Le conditionnement en sacs professionnels lui donne un rapport qualité-prix très intéressant.  La dose d'utilisation est de 2 à 3 kg/are pour une durée d'action de 2 à 3 mois. <br> <br><a target='frmPDF' href='/documents/scotts_sportmaster.pdf'>Description détaillée (format pdf)</a>|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/sportsmaster.jpg|NON
SCOTTSALLROUND|All-Round 24-5-8 + 2MgO - Scotts|Avec cet engrais, une application au début du printemps et une deuxième en été, suffisent pour toute la saison de croissance.  Par contre, si un traitement contre la mousse ou les mauvaises herbes est appliqué en début d'année, une seule application d'All-Round sera suffisante.<br><br>Les applications ont généralement lieu en avril et en juillet, même en cas de fortes chaleurs à la dose de 2,5 à 3,5 kg/are pour une durée de 4 à 5 mois.|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/allround.jpg|NON
SCOTTSFULLSEASON|Full Season 27-5-5 + 2MgO - Scotts|Un seul apport de cet engrais de qualité enrichi en magnésie est suffisant pour la fertilisation complète pendant toute la saison de croissance.  Il est donc très économique en main d'oeuvre. L'application se fait au printemps à la dose de 4 à 6  kg/are et pour une période de 8 à 9 mois.|Engrais minéraux à libération lente RenameClassement2 50|3|../img/import/scotts/fullseason.jpg|NON
