BOLLARDCAR2BANDES|En chêne avec 2 bandes réfléchissantes à part|Ces bollards sont spécialement conçus pour les pouvoirs publics, ils répondent aux exigences du cahier des charges du M.E.T. Cette borne anti-parking rabotée sur 4 faces, possède une tête en diamant et est munie de deux rainures pour bandes réfléchissantes.|Bornes anti-parking RenameClassement2 37|1|../img/import/bois/bollard.jpg|NON
BOLLARDAZCARRE14X140|En azobé avec 2 bandes réfléchissantes à part|Borne anti-parking en azobé avec une tête en diamant.  Elle est munie de deux rainures pour bandes réfléchissantes.<br>|Bornes anti-parking RenameClassement2 37|1|../img/import/bois/bollardazobe.jpg|NON
BOLLARDRECYCLE15X15X|En plastique recyclé avec 2 bandes réfléchissantes|Borne anti-parking en plastique recyclé avec centre creux, tête en diamant et chanfreins.  Elle est munie de deux rainures pour bandes réfléchissantes encastrées)<br>|Bornes anti-parking RenameClassement2 37|1|../img/import/govaerts/bollardrecycle.jpg|NON
CATADIOPTRES|Catadioptres|Catadioptres pour les bornes anti-parking.|Bornes anti-parking RenameClassement2 37|1|../img/import/divers/catadioptres.jpg|NON
LAMELLEAZOB10X0.6X25|Lamelle en azobé|Lamelle en azobé véritable, idéale pour les bordures de pelouses et les clayonnages en combinaison avec les piquets en azobé.|Planches et lamelles RenameClassement2 76|1|../img/import/desindo/lamelle.jpg|NON
TRESSAGEAZOBE30X300|Tressage en azobé|Tressage en azobé de 1ère qualité. Ces clayons conviennent pour les retenues de terres, les berges d'étangs, etc... en combinaison avec les piquets en azobé 4x4 et la visserie spéciale Reisser.|Planches et lamelles RenameClassement2 76|1|../img/import/desindo/tressage.jpg|NON
PLANCHEAZO2X15X200|Planche en azobé|Planche d'excellente qualité pour faire des retenues de terre, bacs à fleurs, ... A combiner avec les piquets en azobé 5 x 5 cm et plus.|Planches et lamelles RenameClassement2 76|1|../img/import/desindo/lamelle.jpg|NON
PALPLANCHEAZO125|Palplanche en bois exotique|Palplanche rabotée en azobé convenant partout où l'on veut faire une paroi solide et très durable. Parfait pour les pièces d'eau, etc... A utiliser avec la lisse de finition.<br><br>Les palplanches sciées brutes ont une largeur entre 15 et 20 cm non constante.<br><br>Les palplanches en western red cedar sont idéales pour la construction de façades.|Planches et lamelles RenameClassement2 76|1|../img/import/desindo/palplanches.jpg|NON
LATTEFINITIONPIN|Planche à tenon et mortaise|Latte de finition pour système de clôture avec planches à tenon et mortaise. En pin.|Planches et lamelles RenameClassement2 76|1|;../img/import/desindo/itauba.jpg;../img/import/desindo/tenonmassara.jpg;../img/import/desindo/tenonkeruing.jpg|NON
LISSEAZOBE250|Lisse de finition en azobé|Lisse (moulure) en bois exotique rabotée en u avec une rainure de 45 mm, permet la finition des palplanches en bois exotique.|Planches et lamelles RenameClassement2 76|1|../img/import/desindo/lissepalplanche.jpg|NON
