SEPBARUNIVKE120/120|Barrière type "Universal" en Sapelli|Barrière anglaise "British Gates" de haut de gamme en bois exotique de qualité.  Finition, solidité et durabilité exceptionnelle.  Le Sapelli est un bois africain, brun rouge et peu imprégnable, il ne peut donc pas être peint. <br> <br><a target='frmPDF' href='/documents/barriere.pdf'>Description détaillée (format pdf)</a>|Barrières anglaises "British Gates" RenameClassement2 85|1|../img/import/sepulchre/universal.jpg|NON
SEPBARYEOMIR120/120|Barrière type "Yeoman" en Iroko|Barrière anglaise "British Gates" de haut de gamme en bois exotique de qualité. Finition, solidité et durabilité exceptionnelle.  L'Iroko est un bois africain, de teinte brun jaune qui peut être peint.<br> <br> <br><a target='frmPDF' href='/documents/barriere.pdf'>Description détaillée (format pdf)</a>|Barrières anglaises "British Gates" RenameClassement2 85|1|../img/import/sepulchre/yeoman.jpg|NON
SEPBARYEOMKE120/120|Barrière type "Yeoman" en Sapelli|Barrière anglaise "British Gates" de haut de gamme en bois exotique de qualité.  Finition, solidité et durabilité exceptionnelle.  Le Sapelli est un bois africain, brun rouge et peu imprégnable, il ne peut donc pas être peint. <br> <br><a target='frmPDF' href='/documents/barriere.pdf'>Description détaillée (format pdf)</a>|Barrières anglaises "British Gates" RenameClassement2 85|1|../img/import/sepulchre/yeoman.jpg|NON
SEPBARRKITDOUBLE|Kit de montage pour barrière|Kit de montage pour les barrières anglaise "British Gates" contienoutes les pièces nécessaires au montage. Réalisé en acier galvanisé qui garantit une durabilité importante.|Barrières anglaises "British Gates" RenameClassement2 85|1|../img/import/sepulchre/kit_montage_double.jpg;../img/import/sepulchre/kit_montage_simple.jpg|NON
SEPBARRSTOPGATES|Stop Gate pour barrière|Stop Gate, pièce pour les barrières anglaise "British Gates" afin de pouvoir les maintenir ouvertes.|Barrières anglaises "British Gates" RenameClassement2 85|1||NON
SEPPILCHENE10/10/180|En chêne|Pilastre en coeur de chêne spécialement façonnée pour soutenir les portillons de jardin et les barrières anglaises 'British Gates'.|Pilastres RenameClassement2 86|1|../img/import/desindo/pillastrepointe.jpg|NON
ARCLUXOR100X25|Grillage soudé "Luxor 2" Arcelor|Clôture soudée plastifiée sur fils galvanisés.  Le procédé de fabrication assure une protection à la corrosion unique en longévité, une adhérence parfaite du PVC et une surface durablement lisse avec une bonne stabilité de la couleur.  Garantie 15 ans. Les fils horizontaux sont crantés à chaque maille.  En haut et en bas, le grillage dispose d'une triple lisière.  La taille de la maille est de 101,6 x 50,8 mm.  Le diamètre des fils est de 2 à 2,50 mm.|Grillages RenameClassement2 11|1||NON
ARCPARCO180/19/5|Grillage soudé "Parco" Arcelor|Clôture soudée avec revêtement Crapal2  2  fois plus résistante à la corrosion qu'une clôture fortement galvanisée.  Une clôture  faite pour durer grâce à son revêtement zinc + aluminium.  <br><br>Clôture industrielle robuste à mailles rectangulaires et fils de gros diamètres. Fils d. 2.7 mm.|Grillages RenameClassement2 11|1||NON
BETAPANTANET102X25|Grillage soudé "Pantanet Family" Betafence|Grillage galvanisé, soudé à chaque intersection et ensuite plastifié.  Les fils horizontaux sont crantés à chaque maille.  En haut et en bas, le grillage dispose d'une double lisière.  La taille de la maille est de 101,6 x 50,8 mm.  Le diamètre des fils est de 2 à 2,50 mm.  Ce grillage existe aussi en gris anthracite. <br> <br><a target='frmPDF' href='/documents/bekarond.pdf'>Description détaillée (format pdf)</a>|Grillages RenameClassement2 11|1|../img/import/beta/pantanet_family.jpg|NON
ARCACCORDO125|Grillage simple torsion "Accordo" Arcelor|Grillage simple torsion en fil galvanisé et plastifié.  Avec picots défensifs sur une rive et abouts repliés sur l'autre.  La maille mesure 50 mm et le diamètre des fils est de 3 mm.  Ce grillage est disponible en vert.|Grillages RenameClassement2 11|1||NON
