COUDE90F-F|Raccords et vannes||Accessoires RenameClassement2 36|1|../img/import/distripond/coude90F-F.jpg;../img/import/distripond/emboutfiletextmulti.jpg;../img/import/distripond/emboutfiletext.jpg;../img/import/distripond/emboutfiletintdroit.jpg;../img/import/distripond/jointplat.jpg;../img/import/distripond/mamelondoubledroit.jpg;../img/import/distripond/mamelondereduction.jpg;../img/import/distripond/manchon3pi�ces.jpg;../img/import/distripond/piecetfiletint.jpg;../img/import/distripond/passagedoublefilet.jpg;../img/import/distripond/vanne�bille.jpg|OUI
BOUCHONFLEX110|Raccords et vannes à coller||Accessoires RenameClassement2 36|1|;../img/import/distripond/emboutcannel�10899.jpg;../img/import/distripond/vanne�coller.jpg|OUI
BASSINCARRE|Bassin carré|Bassin pour fontaine en polyester carré.  Les dimensions sont les dimensions extérieures.|Bassins pour fontaine RenameClassement2 25|1|../img/import/distripond/bassincarr�.jpg|OUI
COUVERCLECARRE|Couvercle pour bassin carré|Bassin pour fontaine en polyester carré.  Les dimension sont les dimensions extérieures.|Bassins pour fontaine RenameClassement2 25|1|../img/import/distripond/couverclecarr�.jpg|OUI
PIEDSPOTBRIGHT|Spot del Brightpower|Spots modernes pour une utilisation dans et hors de l'eau (transformateur DC à commander séparément).<br><br>On peut intégrer la lampe dans le passe paroi 901044.<br><br>Pied de fixation et rallonge à commander séparément.|Eclairage RenameClassement2 43|1|../img/import/distripond/piedspotBrightPower.jpg;../img/import/distripond/BrightPowerLED.jpg|NON
SPOTDELENCASTR|Spot del encastrable|Projecteur DEL de qualité pour une utilisation dans et hors de l'eau (transformateur DC à commander séparément).<br>|Eclairage RenameClassement2 43|1|../img/import/distripond/BrightPowerLED.jpg|NON
PROJPOWERLED|Projecteurs|Projecteurs pour une utilisation dans et hors de l'eau (transformateur ià commander séparément).<br><br>2,6W/12V - LED  blanc, 10 m de câble<br><br>Fiche étanche. On peut enlever le pied et intégrer la lampe dans le passe paroi multi WDM|Eclairage RenameClassement2 43|1||NON
TRANSFORMATEUR|Transformateur|Ce transformateur s'utilise pour connecter des appareils sur tension de sécurité 24V. Degré de protection étanche aux jets (IP65). Protection par sécurité thermique et limitation de courant 1,6A. Avec connection Plug-in féminin IP68.|Eclairage RenameClassement2 43|1||NON
CABLETRANSFO|Câble de raccordement||Eclairage RenameClassement2 43|1|;../img/import/fenwir/cableraccord.jpg|OUI
JONCTION4CABLES|Jonction 4 câbles|Convient pour les câbles en caoutchouc de 7-12 mm avec section max. de 2,5 mm², 3 pôles, IP68. Convient pour toutes les applications de jardin et d'étang, comme l'éclairage et les pompes.|Eclairage RenameClassement2 43|1||NON
PANIER35CM|Panier à plantes|Panier à plantes en plastique.  A combiner avec le substrat pour étang.|Finition et entretien RenameClassement2 10|1|../img/import/distripond/panierplantescarr�.jpg|NON
ASPIRATEURETANG|Aspirateur d'étang et accessoires|Aspirateur professionnel pour les bassins à koïs et de natation. Une technologie turbo optimalisée avec un grand débit jusque 8000 l/h. Une aspiration (240 mbar) jusque à 2,5 m de profondeur de feuilles et dépôts.<br><br>Avantages : Peu de bruit et économique quant à la consommation dénergie; Accessoires inclus: tuyaux, manches, embouts.<br><br>La turbine aspire les boues et les déchets dans le corps de laspirateur. Une deuxième pompe pousse leau dans le tuyau de sortie de 10 m de long. Des grandes particules commes des feuilles restent dans un filet de rétention<br><br>à lintérieur de laspirateur. De particules plus fines (< 5 mm) seront évacuées par le tuyau.|Finition et entretien RenameClassement2 10|1|../img/import/distripond/aspirateurClean&Easy.jpg;../img/import/distripond/chaussonfiltrant.jpg|OUI
